lo_id,hi_id,lo_wins,hi_wins
104719,106233,0,4
104719,106290,1,0
104719,106293,1,0
104719,106296,1,0
104719,106302,1,0
104719,106310,1,0
104719,106327,1,0
104719,106353,1,0
104719,106361,0,1
104719,106368,2,1
104719,106412,1,0
104719,106421,1,0
104719,106423,1,0
104719,106425,1,0
104719,106426,1,0
104719,106432,1,3
104719,109054,1,0
104719,109210,1,0
104719,109303,0,1
104719,109594,1,0
104719,110748,1,0
104719,111202,1,1
104719,111442,1,1
104719,111451,0,1
104719,111453,1,0
104719,111456,0,1
104719,111460,2,0
104719,111511,1,0
104719,111513,0,1
104719,111574,1,0
104719,111576,0,1
104719,111581,0,1
104719,111765,1,0
104719,111794,1,0
104719,111797,2,1
104719,111815,0,1
104719,117353,1,0
104719,117356,2,0
104719,121531,1,0
104719,122330,0,1
104719,122536,1,0
104719,123755,1,0
104719,124014,0,1
104719,124187,0,1
104719,126094,0,1
104719,126149,1,0
104719,126152,0,1
104719,126203,1,0
104719,126208,1,0
104719,126239,1,0
104719,126523,2,0
104719,126535,1,1
104719,126610,1,0
104719,126652,0,1
104719,126845,1,0
104719,126952,0,1
104719,128034,0,1
104719,132283,2,1
104719,133430,0,1
104719,133668,1,0
104719,134770,0,1
104719,136440,1,0
104719,144719,0,1
104719,144750,1,0
104719,144760,0,1
104719,200005,0,1
104719,200031,1,0
104719,200080,1,0
104719,200095,0,1
104719,200175,0,1
104719,200282,0,1
104719,200303,0,1
104719,200553,1,0
104719,200615,2,2
104719,208527,1,0
104719,209502,1,0
104720,104770,0,1
104720,104804,0,1
104720,104850,1,0
104720,104924,0,1
104720,104976,0,1
104720,104999,0,1
104720,105479,1,0
104720,105827,0,2
104720,105905,0,1
104720,105963,0,1
104720,106112,1,0
104720,106337,1,0
104721,104724,0,1
104721,104732,1,0
104721,104735,0,2
104721,104736,0,1
104721,104755,0,1
104721,104779,1,1
104721,104783,1,0
104721,104792,0,2
104721,104797,2,0
104721,104802,0,1
104721,104851,1,0
104721,104857,0,1
104721,104864,0,1
104721,104868,0,1
104721,104890,0,1
104721,104897,1,1
104721,104898,0,1
104721,104919,0,2
104721,104924,1,0
104721,104932,2,1
104721,104944,1,0
104721,104947,0,1
104721,104963,2,0
104721,104965,1,2
104721,104970,0,1
104721,104975,1,0
104721,104976,0,1
104721,104979,0,2
104721,104997,0,1
104721,105001,1,0
104721,105006,1,0
104721,105011,2,1
104721,105015,1,0
104721,105032,1,0
104721,105040,1,0
104721,105041,1,0
104721,105043,1,0
104721,105051,0,1
104721,105063,0,1
104721,105065,1,1
104721,105074,2,0
104721,105088,0,1
104721,105098,1,1
104721,105128,0,2
104721,105132,0,2
104721,105138,0,1
104721,105161,1,0
104721,105173,3,0
104721,105183,1,0
104721,105223,0,2
104721,105227,0,1
104721,105270,1,0
104721,105300,1,0
104721,105311,1,0
104721,105318,1,0
104721,105341,0,1
104721,105373,0,1
104721,105379,0,2
104721,105430,2,0
104721,105433,1,0
104721,105434,1,0
104721,105438,1,0
104721,105464,1,0
104721,105472,1,0
104721,105528,2,0
104721,105539,0,1
104721,105558,0,1
104721,105573,1,0
104721,105579,1,0
104721,105583,1,0
104721,105590,1,0
104721,105613,0,1
104721,105645,1,0
104721,105657,1,0
104721,105668,0,1
104721,105671,0,1
104721,105672,1,0
104721,105676,0,1
104721,105732,3,0
104721,105738,0,1
104721,105790,0,1
104721,105838,1,0
104721,105842,0,2
104721,105860,1,0
104721,105874,0,1
104721,105905,1,0
104721,105943,0,1
104721,106036,1,0
104721,106071,1,0
104721,106078,1,0
104721,106121,1,1
104721,106207,0,1
104721,106246,1,0
104721,106319,1,0
104721,106362,0,1
104721,106374,1,0
104721,109045,1,0
104721,110463,1,0
104721,110640,1,0
104722,104797,0,1
104722,104868,1,0
104722,104869,0,1
104722,104882,0,1
104722,104897,0,1
104722,104907,2,0
104722,105454,0,1
104722,105974,1,0
104724,104735,1,0
104724,104738,3,1
104724,104745,0,1
104724,104770,0,1
104724,104792,0,1
104724,104797,0,1
104724,104830,1,0
104724,104836,1,0
104724,104850,0,1
104724,104851,1,0
104724,104857,0,1
104724,104868,1,0
104724,104871,0,1
104724,104882,0,1
104724,104897,1,0
104724,104919,1,1
104724,104926,2,1
104724,104965,1,0
104724,104970,0,1
104724,104978,1,0
104724,104999,1,0
104724,105020,1,0
104724,105041,0,1
104724,105053,3,2
104724,105063,1,0
104724,105064,1,2
104724,105070,0,1
104724,105074,1,0
104724,105095,1,1
104724,105099,0,1
104724,105116,0,1
104724,105120,1,0
104724,105154,2,1
104724,105155,1,0
104724,105160,3,0
104724,105173,0,1
104724,105181,1,0
104724,105217,0,1
104724,105223,0,1
104724,105227,0,1
104724,105238,1,0
104724,105245,2,0
104724,105262,1,0
104724,105288,1,0
104724,105292,0,1
104724,105332,0,1
104724,105379,0,1
104724,105419,1,0
104724,105471,1,0
104724,105477,2,1
104724,105487,3,0
104724,105497,1,1
104724,105550,2,1
104724,105558,1,1
104724,105575,1,0
104724,105590,1,0
104724,105601,1,0
104724,105643,1,1
104724,105649,0,1
104724,105671,0,1
104724,105679,2,0
104724,105806,0,1
104724,105819,1,1
104724,105868,1,0
104724,105872,1,0
104724,105894,0,1
104724,105911,1,0
104724,105952,1,0
104724,106006,0,2
104724,106022,1,0
104724,106032,0,1
104724,106043,0,1
104724,106045,1,1
104724,106066,0,1
104724,106121,0,1
104724,106148,1,0
104724,106398,1,0
104724,106426,1,0
104724,108701,3,1
104727,109229,1,0
104729,104810,0,1
104729,104869,0,1
104729,104873,0,1
104729,104882,0,1
104729,104947,0,1
104729,105029,1,0
104729,105109,0,1
104729,105130,1,0
104729,105132,1,1
104729,105154,1,0
104729,105155,0,1
104729,105208,0,1
104729,105283,1,0
104729,105302,0,1
104729,105349,1,0
104729,105373,1,0
104729,105430,1,0
104729,105432,0,1
104729,105433,0,1
104729,105438,1,0
104729,105472,1,0
104729,105477,0,1
104729,105487,0,1
104729,105493,0,1
104729,105557,1,0
104729,105561,0,1
104729,105596,0,1
104729,105633,0,1
104729,105634,0,1
104729,105645,0,1
104729,105671,0,1
104729,105679,0,1
104729,105688,0,1
104729,105692,0,1
104729,105711,0,1
104729,105747,1,0
104729,105781,1,1
104729,105806,0,1
104729,105882,0,1
104729,105902,0,1
104729,105905,0,1
104729,105906,0,1
104729,105952,0,1
104729,105992,0,1
104729,106005,0,1
104729,106034,1,0
104729,106044,0,1
104729,106078,0,1
104729,106117,0,1
104729,106138,0,1
104729,106177,0,1
104729,106184,1,0
104729,106187,1,2
104729,106201,0,1
104729,106227,1,0
104729,106228,0,1
104729,106249,0,1
104729,106273,0,1
104729,106293,0,1
104729,106348,1,0
104729,106353,1,0
104729,106377,0,1
104729,106393,0,1
104729,106398,0,1
104729,106412,0,1
104729,109686,0,1
104729,109739,0,1
104729,110748,0,2
104729,111176,1,0
104729,111200,0,1
104729,111459,0,1
104729,111576,0,2
104729,111794,1,1
104729,117356,0,1
104729,120775,1,0
104729,122109,1,0
104729,122351,1,0
104729,123828,0,1
104729,123983,0,1
104729,124116,0,1
104729,125806,0,1
104729,125825,1,0
104729,126106,0,1
104729,126127,0,1
104729,126151,0,1
104729,126170,1,0
104729,126185,1,0
104729,126237,0,2
104729,126409,0,1
104729,126523,0,1
104729,126845,0,1
104729,133975,0,1
104729,144645,0,1
104729,144675,0,1
104729,144684,0,1
104729,144750,0,1
104729,144895,0,1
104729,144909,0,1
104729,144924,0,1
104729,200036,0,1
104729,200267,0,1
104729,200415,0,1
104729,200442,1,0
104729,200514,0,1
104729,200672,1,0
104729,202122,0,1
104729,202195,0,1
104729,202328,1,0
104729,202358,0,1
104729,206600,1,0
104729,206625,1,1
104729,207295,0,1
104729,207982,1,0
104729,208092,0,1
104729,208103,0,1
104729,209961,1,0
104729,211707,0,1
104730,104975,0,1
104730,105072,0,1
104730,105074,0,1
104731,104732,1,0
104731,104735,1,0
104731,104736,1,0
104731,104745,0,5
104731,104755,4,7
104731,104768,1,0
104731,104792,1,6
104731,104797,2,1
104731,104810,1,0
104731,104812,1,1
104731,104813,1,1
104731,104816,1,0
104731,104863,1,0
104731,104864,3,2
104731,104868,3,0
104731,104869,1,0
104731,104871,3,1
104731,104875,1,0
104731,104882,1,1
104731,104890,2,0
104731,104898,2,1
104731,104918,2,6
104731,104919,4,3
104731,104925,2,10
104731,104926,4,1
104731,104932,0,1
104731,104934,1,0
104731,104947,2,0
104731,104952,1,0
104731,104958,1,0
104731,104976,3,0
104731,104978,1,0
104731,104979,0,1
104731,104999,3,0
104731,105011,4,0
104731,105023,9,9
104731,105028,2,1
104731,105032,2,0
104731,105038,1,0
104731,105041,1,1
104731,105043,1,0
104731,105051,3,0
104731,105052,0,1
104731,105053,3,0
104731,105062,4,1
104731,105064,3,1
104731,105065,4,0
104731,105074,1,0
104731,105091,1,0
104731,105095,3,0
104731,105100,1,0
104731,105128,1,0
104731,105132,1,0
104731,105138,0,1
104731,105154,1,0
104731,105164,1,0
104731,105166,1,0
104731,105173,7,2
104731,105194,1,0
104731,105208,1,1
104731,105216,1,0
104731,105217,1,1
104731,105223,0,7
104731,105227,1,7
104731,105238,2,2
104731,105254,1,0
104731,105286,1,0
104731,105311,1,1
104731,105318,1,0
104731,105332,2,0
104731,105359,0,1
104731,105370,1,0
104731,105373,2,1
104731,105379,2,1
104731,105385,6,5
104731,105413,1,0
104731,105430,1,0
104731,105441,3,0
104731,105447,1,0
104731,105449,5,5
104731,105453,4,6
104731,105454,1,0
104731,105526,1,1
104731,105539,5,0
104731,105550,0,1
104731,105554,2,1
104731,105572,2,1
104731,105575,1,2
104731,105577,2,0
104731,105583,3,0
104731,105613,1,0
104731,105643,3,0
104731,105649,1,0
104731,105657,0,1
104731,105668,3,0
104731,105676,0,2
104731,105678,1,0
104731,105683,1,1
104731,105723,1,0
104731,105732,2,0
104731,105777,3,6
104731,105807,5,1
104731,105877,1,0
104731,105902,1,0
104731,105932,3,0
104731,105943,1,0
104731,105992,3,1
104731,106000,0,2
104731,106026,1,0
104731,106043,2,2
104731,106044,1,0
104731,106045,0,1
104731,106058,3,2
104731,106071,2,4
104731,106099,1,0
104731,106109,1,1
104731,106148,2,0
104731,106186,1,0
104731,106210,4,3
104731,106227,1,0
104731,106233,7,2
104731,106249,1,0
104731,106283,0,1
104731,106298,1,0
104731,106329,1,0
104731,106331,0,1
104731,106378,2,1
104731,106401,2,1
104731,106415,1,0
104731,106421,1,1
104731,106423,1,0
104731,106426,1,0
104731,106432,4,1
104731,110556,1,0
104731,110602,1,0
104731,110661,1,0
104731,111202,2,0
104731,111442,3,1
104731,111513,3,0
104731,111574,1,0
104731,111575,1,2
104731,111577,2,0
104731,111815,1,0
104731,122330,1,0
104731,124014,2,0
104731,124116,1,0
104731,124187,0,2
104731,125802,2,0
104731,126094,1,2
104731,126203,0,1
104731,126205,0,1
104731,126207,4,1
104731,126610,0,1
104731,126652,1,0
104731,126774,1,3
104731,126845,0,1
104731,126952,0,1
104731,132283,1,0
104731,133430,1,0
104731,133835,1,0
104731,144642,1,0
104731,144719,2,1
104731,200005,0,2
104731,200282,0,1
104731,200384,0,1
104731,200514,1,0
104731,200670,0,1
104731,200711,1,0
104731,202385,1,1
104731,207518,1,0
104731,207678,0,1
104731,207830,0,1
104731,208071,1,0
104731,209113,1,0
104732,104755,0,1
104732,104760,1,0
104732,104779,0,1
104732,104802,1,0
104732,104812,1,1
104732,104863,1,0
104732,104864,3,0
104732,104912,1,0
104732,104956,1,0
104732,104976,1,1
104732,105023,1,0
104732,105028,0,1
104732,105051,0,1
104732,105065,1,0
104732,105194,1,0
104732,105229,2,0
104732,105286,1,0
104732,105385,0,3
104732,105404,0,1
104732,105572,0,1
104732,105827,0,1
104732,106045,0,1
104732,108685,1,0
104732,110672,1,0
104732,190221,1,0
104733,104779,1,0
104733,104865,1,0
104733,104893,1,1
104733,104920,0,1
104733,104958,0,1
104733,104998,0,1
104733,105028,1,0
104733,105154,0,1
104733,105166,1,0
104733,105216,0,1
104733,105229,1,0
104733,105292,0,1
104733,105385,0,3
104733,105404,1,0
104733,105456,1,0
104733,105487,0,1
104733,105509,1,0
104733,105530,0,1
104733,105550,0,1
104733,105577,0,1
104733,105614,0,1
104733,105626,0,1
104733,105827,1,0
104733,106058,0,1
104733,106061,1,0
104733,106211,1,0
104733,106218,0,1
104733,106328,0,1
104733,106415,0,1
104733,108701,1,0
104733,110499,0,1
104733,123788,1,0
104733,125784,1,0
104733,125785,1,0
104735,104736,2,1
104735,104743,1,0
104735,104745,0,1
104735,104755,0,2
104735,104770,0,3
104735,104783,0,1
104735,104797,2,3
104735,104802,1,0
104735,104810,0,1
104735,104812,0,1
104735,104813,2,1
104735,104864,1,1
104735,104868,0,3
104735,104869,0,1
104735,104871,0,2
104735,104873,5,0
104735,104882,2,2
104735,104890,1,1
104735,104893,1,0
104735,104895,1,0
104735,104897,2,2
104735,104898,1,2
104735,104907,1,0
104735,104916,1,0
104735,104918,0,1
104735,104926,1,2
104735,104932,1,2
104735,104945,1,0
104735,104947,1,4
104735,104970,2,1
104735,104976,2,0
104735,104978,1,2
104735,104979,1,1
104735,104997,0,3
104735,104999,1,0
104735,105011,2,1
104735,105025,1,0
104735,105028,2,1
104735,105031,1,0
104735,105032,1,0
104735,105041,3,5
104735,105047,1,1
104735,105051,1,2
104735,105053,0,1
104735,105062,2,1
104735,105063,3,1
104735,105064,0,1
104735,105065,3,1
104735,105074,1,0
104735,105079,1,0
104735,105080,1,0
104735,105091,1,0
104735,105095,0,1
104735,105097,1,0
104735,105098,1,2
104735,105099,0,1
104735,105100,1,0
104735,105109,1,0
104735,105113,1,0
104735,105132,2,0
104735,105137,2,1
104735,105138,0,1
104735,105155,0,1
104735,105163,1,1
104735,105166,0,2
104735,105173,1,0
104735,105178,1,1
104735,105181,1,0
104735,105194,0,1
104735,105208,0,1
104735,105216,1,0
104735,105223,1,0
104735,105226,1,0
104735,105227,0,2
104735,105229,1,0
104735,105238,1,1
104735,105254,0,1
104735,105271,1,0
104735,105286,4,0
104735,105292,1,0
104735,105311,0,3
104735,105318,2,0
104735,105331,1,0
104735,105332,2,0
104735,105339,2,0
104735,105341,1,1
104735,105343,1,0
104735,105359,1,0
104735,105373,0,1
104735,105379,1,2
104735,105383,1,0
104735,105385,1,0
104735,105406,2,1
104735,105413,1,1
104735,105427,1,0
104735,105429,1,0
104735,105430,3,2
104735,105432,3,0
104735,105438,2,1
104735,105441,1,1
104735,105449,1,1
104735,105453,1,0
104735,105472,1,0
104735,105477,1,1
104735,105487,1,0
104735,105514,1,0
104735,105526,5,0
104735,105529,1,0
104735,105539,0,2
104735,105550,0,1
104735,105554,2,0
104735,105561,0,3
104735,105575,2,4
104735,105577,0,1
104735,105583,1,2
104735,105585,0,1
104735,105589,0,1
104735,105590,1,1
104735,105596,1,1
104735,105613,1,0
104735,105633,1,0
104735,105641,1,0
104735,105643,1,0
104735,105649,0,1
104735,105655,1,0
104735,105657,1,3
104735,105668,1,0
104735,105676,1,2
104735,105683,1,2
104735,105691,1,0
104735,105723,0,1
104735,105726,1,0
104735,105732,1,1
104735,105747,1,0
104735,105751,1,0
104735,105777,0,2
104735,105806,1,0
104735,105807,0,1
104735,105819,2,0
104735,105827,0,1
104735,105841,0,2
104735,105870,1,0
104735,105872,0,1
104735,105874,1,0
104735,105882,2,0
104735,105892,1,0
104735,105894,1,0
104735,105916,2,0
104735,105930,1,0
104735,105932,0,4
104735,105933,1,1
104735,105936,1,1
104735,105938,1,0
104735,105943,2,1
104735,105959,1,0
104735,105967,0,4
104735,105992,1,0
104735,105998,1,0
104735,106005,3,3
104735,106021,1,0
104735,106026,0,1
104735,106040,1,0
104735,106045,1,3
104735,106053,1,0
104735,106058,1,1
104735,106061,1,0
104735,106071,0,1
104735,106075,0,2
104735,106078,0,1
104735,106093,1,0
104735,106105,0,1
104735,106109,1,0
104735,106121,1,1
104735,106137,2,1
104735,106148,1,0
104735,106167,0,1
104735,106172,1,0
104735,106187,2,0
104735,106198,0,1
104735,106210,1,3
104735,106214,1,0
104735,106216,0,2
104735,106220,2,0
104735,106234,1,0
104735,106261,1,0
104735,106266,1,0
104735,106281,1,1
104735,106288,1,0
104735,106290,1,0
104735,106291,1,0
104735,106293,0,1
104735,106296,0,1
104735,106298,2,1
104735,106302,1,0
104735,106311,1,0
104735,106324,1,0
104735,106329,1,1
104735,106331,0,1
104735,106348,2,0
104735,106353,1,0
104735,106368,2,3
104735,106378,1,1
104735,106390,1,0
104735,106393,0,1
104735,106415,0,1
104735,106421,0,1
104735,106425,1,1
104735,106426,1,0
104735,109054,1,1
104735,109177,1,0
104735,109253,1,0
104735,109303,0,1
104735,109699,2,0
104735,109734,1,0
104735,109739,0,1
104735,110602,1,0
104735,110748,1,0
104735,111187,0,1
104735,111192,0,1
104735,111200,2,1
104735,111436,1,0
104735,111442,0,1
104735,111460,1,2
104735,111505,0,1
104735,111508,1,0
104735,111511,1,0
104735,111512,1,0
104735,111575,0,2
104735,111577,1,1
104735,111578,1,0
104735,111581,1,2
104735,111790,1,0
104735,111794,0,1
104735,111795,1,0
104735,116985,1,0
104735,117356,1,1
104735,117360,0,1
104735,117361,0,1
104735,121531,1,2
104735,122058,1,0
104735,122078,1,0
104735,122298,0,1
104735,122351,2,0
104735,122495,1,0
104735,122548,1,0
104735,123755,1,0
104735,123785,0,1
104735,123809,1,0
104735,124014,0,1
104735,125796,1,0
104735,125848,1,0
104735,126094,0,1
104735,126125,1,0
104735,126127,0,1
104735,126128,1,1
104735,126149,0,1
104735,126156,1,1
104735,126185,0,1
104735,126203,1,0
104735,126239,0,2
104735,126473,1,0
104735,126523,1,2
104735,126609,1,0
104735,126646,0,2
104735,126652,1,0
104735,126828,1,0
104735,127760,0,1
104735,132283,1,0
104735,132310,1,0
104735,136440,1,0
104735,144642,1,0
104735,144645,0,1
104735,144684,0,1
104735,144750,0,1
104735,144895,0,1
104735,144972,0,1
104735,145001,1,0
104735,200005,0,2
104735,200188,1,0
104735,200266,1,0
104735,200267,0,1
104735,200309,2,0
104735,200325,0,1
104735,200390,0,2
104735,200436,0,1
104735,200514,1,1
104735,200611,1,0
104735,200615,0,1
104735,202195,0,1
104735,202260,1,0
104735,202333,1,0
104735,205734,0,1
104735,206681,0,1
104735,206748,0,1
104735,207408,1,0
104735,207797,1,1
104735,207925,0,2
104735,207989,0,1
104735,208316,1,0
104735,208458,1,0
104735,208502,0,2
104735,209916,0,1
104736,104743,1,2
104736,104755,0,1
104736,104770,0,2
104736,104783,2,1
104736,104797,1,2
104736,104810,1,0
104736,104813,0,1
104736,104816,1,0
104736,104838,1,0
104736,104851,0,1
104736,104864,0,1
104736,104868,1,0
104736,104869,0,1
104736,104873,0,3
104736,104882,1,1
104736,104890,0,2
104736,104893,2,0
104736,104897,2,2
104736,104920,0,2
104736,104932,2,1
104736,104945,1,0
104736,104959,0,1
104736,104963,1,1
104736,104965,0,2
104736,104970,2,0
104736,104975,0,1
104736,104978,1,0
104736,104979,3,0
104736,104980,0,1
104736,104986,1,0
104736,104993,1,0
104736,104997,1,3
104736,105011,1,2
104736,105012,0,1
104736,105014,1,0
104736,105015,0,1
104736,105030,2,0
104736,105031,1,0
104736,105032,1,0
104736,105041,1,2
104736,105047,0,1
104736,105060,5,2
104736,105062,0,1
104736,105063,1,1
104736,105070,1,0
104736,105074,1,1
104736,105077,1,0
104736,105079,1,1
104736,105080,1,0
104736,105088,1,0
104736,105097,1,0
104736,105104,1,0
104736,105109,1,0
104736,105112,0,1
104736,105128,1,0
104736,105132,0,1
104736,105147,1,0
104736,105154,0,1
104736,105166,1,0
104736,105179,1,0
104736,105181,0,1
104736,105194,0,1
104736,105216,0,1
104736,105217,0,2
104736,105254,1,0
104736,105270,1,0
104736,105292,0,1
104736,105332,0,2
104736,105341,1,0
104736,105349,0,1
104736,105357,0,1
104736,105376,1,1
104736,105413,1,0
104736,105426,0,1
104736,105430,2,0
104736,105438,0,1
104736,105441,2,0
104736,105447,1,0
104736,105453,0,1
104736,105464,1,0
104736,105502,1,1
104736,105514,1,0
104736,105529,0,1
104736,105554,0,1
104736,105557,1,0
104736,105558,0,1
104736,105561,1,0
104736,105565,1,0
104736,105572,3,0
104736,105575,2,0
104736,105577,1,0
104736,105583,0,1
104736,105585,2,2
104736,105589,0,1
104736,105590,0,1
104736,105613,1,0
104736,105614,0,2
104736,105626,1,0
104736,105645,1,0
104736,105649,0,1
104736,105655,0,1
104736,105657,0,2
104736,105672,0,1
104736,105723,0,2
104736,105732,1,0
104736,105733,2,1
104736,105738,2,2
104736,105806,4,2
104736,105814,1,0
104736,105815,2,0
104736,105816,1,0
104736,105821,1,0
104736,105827,2,0
104736,105841,1,0
104736,105842,1,1
104736,105881,1,0
104736,105888,0,1
104736,105902,0,1
104736,105911,1,0
104736,105932,0,1
104736,105936,1,1
104736,105963,0,1
104736,105969,1,0
104736,106000,0,1
104736,106026,1,2
104736,106045,0,1
104736,106058,0,2
104736,106065,1,0
104736,106071,0,3
104736,106072,0,1
104736,106073,1,0
104736,106078,1,2
104736,106099,1,0
104736,106121,0,1
104736,106137,0,1
104736,106210,1,1
104736,106234,1,0
104736,106238,1,0
104736,106281,0,1
104736,106288,1,1
104736,106291,0,1
104736,106296,0,1
104736,106348,1,0
104736,106382,0,1
104736,106423,1,0
104736,107656,1,0
104736,109391,1,0
104736,109739,1,0
104736,110748,0,1
104736,111202,0,1
104736,111456,1,1
104736,111575,1,0
104736,111577,0,1
104736,122078,1,0
104736,122109,0,1
104736,122330,0,1
104736,122606,0,1
104736,123858,1,0
104736,123920,0,1
104736,125802,0,1
104736,125848,1,0
104736,126279,1,0
104736,126939,0,1
104736,128034,0,1
104736,144915,0,1
104736,200221,0,1
104736,200255,0,1
104736,202349,1,0
104737,105493,0,1
104738,104804,1,1
104738,104805,1,0
104738,104813,0,3
104738,104836,1,0
104738,104868,0,1
104738,104897,0,1
104738,104903,2,0
104738,104905,2,1
104738,104919,2,1
104738,104926,0,2
104738,104945,1,0
104738,105015,0,2
104738,105028,1,0
104738,105032,1,0
104738,105041,0,1
104738,105043,1,0
104738,105051,0,1
104738,105053,1,2
104738,105063,2,0
104738,105064,0,1
104738,105068,1,0
104738,105077,1,0
104738,105091,1,0
104738,105098,1,0
104738,105120,0,2
104738,105147,0,1
104738,105154,2,2
104738,105166,1,1
104738,105170,1,0
104738,105180,1,1
104738,105245,0,1
104738,105262,1,0
104738,105269,1,0
104738,105292,3,1
104738,105330,1,0
104738,105341,0,1
104738,105357,0,1
104738,105438,1,1
104738,105454,1,0
104738,105487,0,4
104738,105497,0,2
104738,105550,0,1
104738,105584,1,0
104738,105589,0,1
104738,105641,0,1
104738,105656,0,2
104738,105674,0,1
104738,105679,1,1
104738,105700,1,0
104738,105702,0,1
104738,105791,1,0
104738,105819,1,0
104738,105826,0,1
104738,105861,1,0
104738,105872,1,0
104738,105906,0,1
104738,105911,2,0
104738,105917,0,1
104738,105936,0,2
104738,105963,0,2
104738,106006,1,0
104738,106032,0,1
104738,106045,0,1
104738,106065,0,1
104738,106075,0,1
104738,106081,1,0
104738,106105,1,0
104738,106123,1,0
104738,106198,1,0
104738,106228,0,1
104738,106288,0,1
104738,106324,1,0
104738,106353,1,2
104738,106377,1,0
104738,106420,0,1
104738,108701,1,2
104738,109546,1,0
104738,110536,0,1
104738,111797,1,0
104738,117361,0,1
104738,123755,2,0
104738,126183,1,0
104738,126646,1,1
104738,126713,1,0
104738,138758,1,0
104738,200498,1,0
104739,104813,0,1
104739,104857,0,1
104739,104869,0,1
104739,104882,1,0
104739,104890,1,0
104739,104897,0,1
104739,104975,1,0
104739,104978,1,0
104739,105015,1,0
104739,105021,1,0
104739,105041,0,2
104739,105043,1,1
104739,105065,0,1
104739,105077,0,1
104739,105099,1,0
104739,105111,0,1
104739,105128,2,0
104739,105137,1,0
104739,105138,0,1
104739,105154,1,1
104739,105161,0,1
104739,105283,1,0
104739,105292,0,1
104739,105302,0,1
104739,105341,0,1
104739,105373,0,1
104739,105379,1,0
104739,105385,1,0
104739,105550,1,0
104739,105559,1,1
104739,105575,1,1
104739,105643,0,1
104739,105793,1,0
104739,106006,0,1
104739,109314,1,0
104739,110597,1,0
104740,104882,1,0
104740,104944,0,1
104740,105015,1,0
104740,105341,0,1
104740,105472,0,1
104740,105963,0,1
104743,104753,0,1
104743,104783,1,0
104743,104797,1,0
104743,104804,1,0
104743,104812,0,1
104743,104820,1,0
104743,104851,0,1
104743,104864,0,1
104743,104869,1,0
104743,104898,1,1
104743,104932,0,1
104743,104965,0,1
104743,104975,0,1
104743,104979,0,1
104743,104997,0,1
104743,105011,0,2
104743,105015,1,0
104743,105032,0,1
104743,105041,0,1
104743,105062,0,1
104743,105080,0,1
104743,105128,0,1
104743,105137,0,1
104743,105147,0,1
104743,105175,1,0
104743,105189,0,1
104743,105286,0,1
104743,105300,0,1
104743,105331,0,1
104743,105357,1,0
104743,105366,1,0
104743,105373,0,1
104743,105376,1,1
104743,105385,0,1
104743,105421,0,1
104743,105430,0,1
104743,105454,0,1
104743,105487,0,1
104743,105493,0,1
104743,105504,1,0
104743,105515,0,1
104743,105539,0,1
104743,105575,0,1
104743,105609,0,1
104743,105613,2,0
104743,105643,1,0
104743,105668,0,3
104743,105723,0,1
104743,105738,1,0
104743,105739,1,0
104743,105777,0,1
104743,105790,2,1
104743,105842,0,2
104743,105881,0,1
104743,105888,0,1
104743,106075,1,0
104743,106093,1,0
104743,106186,1,0
104743,106210,1,0
104743,106374,0,1
104743,106381,1,0
104743,109158,1,0
104744,105635,0,1
104744,126663,0,1
104745,104755,18,1
104745,104783,1,0
104745,104792,14,2
104745,104797,5,0
104745,104812,1,0
104745,104816,1,0
104745,104857,1,0
104745,104864,1,0
104745,104871,3,0
104745,104898,3,0
104745,104918,17,7
104745,104919,6,0
104745,104925,29,31
104745,104926,14,4
104745,104947,1,0
104745,104976,3,0
104745,104978,1,0
104745,104979,1,0
104745,104997,1,0
104745,104999,3,0
104745,105011,1,0
104745,105023,5,1
104745,105028,2,0
104745,105032,1,0
104745,105041,4,0
104745,105051,2,0
104745,105053,6,0
104745,105062,4,0
104745,105064,6,0
104745,105065,1,0
104745,105074,2,0
104745,105077,4,0
104745,105099,1,0
104745,105138,3,0
104745,105154,1,0
104745,105173,3,0
104745,105208,7,0
104745,105216,1,0
104745,105217,1,0
104745,105223,11,6
104745,105227,7,2
104745,105238,7,2
104745,105311,3,0
104745,105332,4,0
104745,105357,2,0
104745,105373,3,1
104745,105376,2,0
104745,105379,2,0
104745,105385,3,0
104745,105449,1,0
104745,105453,12,2
104745,105487,1,0
104745,105526,1,0
104745,105550,4,0
104745,105554,3,0
104745,105575,2,0
104745,105577,2,0
104745,105583,3,0
104745,105643,5,0
104745,105668,2,0
104745,105676,5,2
104745,105683,8,2
104745,105723,4,0
104745,105732,1,0
104745,105777,14,1
104745,105807,8,0
104745,105842,1,0
104745,105870,2,0
104745,105882,1,0
104745,105902,1,0
104745,105916,1,0
104745,105917,1,0
104745,105932,4,0
104745,105936,1,0
104745,105992,2,0
104745,106000,2,1
104745,106032,1,0
104745,106043,11,1
104745,106045,1,0
104745,106058,6,0
104745,106071,3,0
104745,106078,1,0
104745,106121,1,0
104745,106148,1,0
104745,106186,1,0
104745,106198,1,0
104745,106210,2,0
104745,106218,1,0
104745,106228,1,0
104745,106233,10,6
104745,106298,2,1
104745,106378,1,0
104745,106398,1,0
104745,106401,6,3
104745,106415,2,0
104745,106421,5,1
104745,106423,1,0
104745,106432,2,3
104745,109739,1,0
104745,111202,3,0
104745,111442,2,1
104745,111453,1,0
104745,111456,1,1
104745,111460,1,0
104745,111513,1,0
104745,111575,8,0
